FIPS,STATEABBRV,State,County,County_State,Community_Type,POPULATION,AREA,Population_Density,Percent_Rural,RISK_SCORE,RISK_RATNG,EAL_SCORE,EAL_RATNG,SOVI_SCORE,SOVI_RATNG,RESL_SCORE,RESL_RATNG,Percent_Fair_or_Poor_Health,Average_Number_of_Physically_Unhealthy_Days,Average_Number_of_Mentally_Unhealthy_Days,Number_Primary_Care_Physicians,Primary_Care_Physicians_Rate,Primary_Care_Physicians_Ratio,Number_Dentists,Dentist_Rate,Dentist_Ratio,Number_Mental_Health_Providers,Mental_Health_Provider_Rate,Mental_Health_Provider_Ratio,Average_Daily_PM2.5,Presence_of_Water_Violation,Life_Expectancy,Age_Adjusted_Death_Rate,Percent_Frequent_Physical_Distress,Percent_Frequent_Mental_Distress,Percent_Less_than_18_Years_of_Age,Percent_65_and_Over,Percent_Non_Hispanic_White,Percent_Female,Geolocation
1109.0,AL,Alabama,Pike,"Pike, AL",Rural,32965.0,679.76396046,48.49477453569678,51.679382352,63.25167037861915,Relatively Low,60.32188177034974,Relatively Low,80.58999633789062,Very High,49.52000045776367,Relatively Moderate,20.4,3.8401753299,5.3849243277,14.0,42.468,2355:1,11.0,33.34243,2999:1,25.0,75.77824,1320:1,9.2,No,73.931379851,589.90678237,12.1,17.1,19.265860386,15.86493286,55.448455639,52.050559243,POINT (-85.9416076 31.7986533)
1111.0,AL,Alabama,Randolph,"Randolph, AL",Rural,21932.0,590.0315346900001,37.17089462264585,81.342469341,29.462297168310528,Very Low,26.214794181368,Very Low,53.470001220703125,Relatively Moderate,24.46999931335449,Relatively Low,19.8,3.903252391,5.2556281987,5.0,21.81501,4584:1,3.0,13.64319,7330:1,7.0,31.8341,3141:1,9.5,No,73.921619865,543.18099931,12.0,17.5,21.110555278,21.256082587,75.756059848,51.389331029,POINT (-85.4640637 33.2964614)
1113.0,AL,Alabama,Russell,"Russell, AL",Small Urban,59131.0,653.7245933400001,90.45246362522292,35.4089939,39.26185173401209,Very Low,33.580934695140826,Very Low,89.18000030517578,Very High,15.909999847412108,Very Low,22.2,3.9928465591,5.5507228919,12.0,20.60546,4853:1,15.0,25.54409,3915:1,31.0,52.79112,1894:1,9.5,No,73.380676587,565.82780599,12.6,17.8,24.290725793,15.137427199,44.828173427,52.305779776,POINT (-85.1869798 32.2898113)
1115.0,AL,Alabama,St. Clair,"St. Clair, AL",Small Urban,90899.0,659.95469085,137.73521312944237,72.796765279,70.79223671651289,Relatively Low,70.99969049829774,Relatively Low,32.2400016784668,Relatively Low,48.5,Relatively Moderate,16.8,3.6018527853,5.3245098461,13.0,14.32681,6980:1,26.0,28.03295,3567:1,23.0,24.79838,4033:1,10.0,No,74.738053073,495.79867529,10.9,16.9,22.450079786,17.426790874,84.436322077,50.338551775,POINT (-86.3113273 33.7194907)
1117.0,AL,Alabama,Shelby,"Shelby, AL",Small Urban,222782.0,817.66149153,272.4623848716815,22.944870185,87.40057270124083,Relatively Moderate,89.44599195295572,Relatively Moderate,11.550000190734863,Very Low,74.08999633789062,Relatively High,12.6,2.9241429239,4.6444230775,181.0,81.74215,1223:1,115.0,50.68267,1973:1,236.0,104.00966,961:1,10.6,Yes,80.261566455,306.45460859,8.7,14.5,22.831442649,16.476276102,76.055742127,51.433658584,POINT (-86.6780894 33.2630428)
1119.0,AL,Alabama,Sumter,"Sumter, AL",Rural,12322.0,922.55818044,13.35633921117388,100.0,51.065860642698055,Relatively Low,40.17332095326524,Very Low,96.52999877929688,Very High,7.539999961853027,Very Low,26.9,4.5174533421,5.3516129181,7.0,57.259710000000005,1746:1,2.0,16.44196,6082:1,3.0,24.66294,4055:1,9.4,No,71.90939336,691.40144125,14.5,18.1,19.47550148,19.853666557,25.312397238,53.913186452,POINT (-88.2000571 32.5974811)
1121.0,AL,Alabama,Talladega,"Talladega, AL",Small Urban,81988.0,767.99618103,106.75573918875688,55.815338251,71.81037225580656,Relatively Low,67.03806870937791,Relatively Low,87.68000030517578,Very High,37.869998931884766,Relatively Low,22.1,4.0746928208,5.3514720895,23.0,28.75539,3478:1,28.0,34.345710000000004,2912:1,26.0,31.89245,3136:1,10.0,No,72.926037062,581.01911317,13.0,17.9,20.741131446,18.933074923,61.920416074,51.490358667,POINT (-86.1759302 33.3693135)
1123.0,AL,Alabama,Tallapoosa,"Tallapoosa, AL",Rural,41279.0,773.98970064,53.33275102480955,74.226259131,50.0477251034044,Relatively Low,43.82544103992572,Very Low,89.2699966430664,Very High,43.25,Relatively Moderate,20.8,3.9854266427,5.3859606074,19.0,47.34259,2112:1,12.0,29.251880000000003,3419:1,14.0,34.1272,2930:1,9.7,No,73.926745977,533.87132421,12.3,17.5,20.330058748,22.765278015,68.698047437,51.280988714,POINT (-85.7996176 32.8633076)
1125.0,AL,Alabama,Tuscaloosa,"Tuscaloosa, AL",Small Urban,226701.0,1364.87655993,166.09633915291707,25.508075785,87.11422208081451,Relatively Moderate,87.31043020736614,Relatively Moderate,68.19999694824219,Relatively High,69.66999816894531,Relatively High,17.8,3.6088786162,5.6174893456,153.0,72.59511,1378:1,102.0,44.93254,2226:1,358.0,157.70439000000002,634:1,7.9,No,75.826336033,452.55374942,11.3,16.9,21.137674169,14.231279212,60.042201342,51.782103636,POINT (-87.5227834 33.2902197)
1127.0,AL,Alabama,Walker,"Walker, AL",Small Urban,65276.0,813.32187378,80.25850786063683,74.087999642,73.33757556474706,Relatively Low,69.14268028474156,Relatively Low,68.75,Relatively High,22.059999465942383,Relatively Low,20.5,4.300256483,6.0048520511,28.0,44.34379,2255:1,31.0,47.82622,2091:1,71.0,109.53746999999998,913:1,9.7,No,69.629256842,745.23519569,12.8,18.4,22.436668827,19.837082292,88.45999568,51.005893425,POINT (-87.3010936 33.7915581)
1129.0,AL,Alabama,Washington,"Washington, AL",Rural,15333.0,1099.55546181,13.944726330366317,100.0,58.001909004136174,Relatively Low,56.4531104921077,Relatively Low,45.9900016784668,Relatively Moderate,53.720001220703125,Relatively Moderate,21.6,4.1045576527,5.3847844732,2.0,12.51878,7988:1,2.0,13.20393,7574:1,5.0,33.00984,3029:1,9.3,No,75.287942564,480.7995046,12.9,17.9,21.363966462,20.122796593,65.286855483,51.033207896,POINT (-88.2124041 31.4085035)
1131.0,AL,Alabama,Wilcox,"Wilcox, AL",Rural,10548.0,916.5517725,11.508351537228627,100.0,23.003499840916323,Very Low,16.836892602909316,Very Low,92.08000183105467,Very High,8.369999885559082,Very Low,29.2,4.7778537048,5.3811432362,2.0,19.59632,5103:1,1.0,9.57304,10446:1,1.0,9.57304,10446:1,9.3,Yes,69.845386462,762.14911885,15.3,18.7,22.783840705,21.204288723,27.177867126,52.919777905,POINT (-87.3049349 31.9900824)
1133.0,AL,Alabama,Winston,"Winston, AL",Rural,23478.0,638.2472214300001,36.78511901297005,84.892174481,44.00254533884824,Very Low,37.88300835654596,Very Low,68.5199966430664,Relatively High,17.65999984741211,Very Low,21.2,4.3087884435,5.6203602201,8.0,34.03097,2939:1,4.0,16.91189,5913:1,5.0,21.13986,4730:1,8.8,No,74.823226352,531.35619932,13.4,18.5,20.378826315,22.175714527,93.294435988,50.570776256,POINT (-87.3653458 34.1545665)
12001.0,FL,Florida,Alachua,"Alachua, FL",Urban,277984.0,978.5891068200002,284.06610911839203,21.193437268,93.82755329303214,Relatively Moderate,93.686165273909,Relatively Moderate,63.34000015258789,Relatively High,74.44000244140625,Relatively High,15.3,3.6178802461,5.2794922746,443.0,163.33724,612:1,528.0,189.08601,529:1,1854.0,663.94975,151:1,7.1,Yes,78.600526679,359.59118805,10.9,15.9,18.168730617,15.217484726,60.050208066,51.682435772,POINT (-82.357221 29.6757403)
12003.0,FL,Florida,Baker,"Baker, FL",Rural,27852.0,594.9157854900001,46.81671032994999,59.491056611,46.770601336302896,Very Low,44.84679665738162,Very Low,43.700000762939446,Relatively Moderate,63.29999923706056,Relatively High,17.6,4.0531286917,5.3184106895,8.0,27.058110000000003,3696:1,12.0,41.79001,2393:1,41.0,142.78252,700:1,8.0,No,75.486281929,490.2309963,12.3,17.5,23.75761797,14.553369319,79.192059899,46.870973359,POINT (-82.3022838 30.3244416)
12005.0,FL,Florida,Bay,"Bay, FL",Small Urban,174869.0,1481.52779814,118.03288485004543,11.999857864,97.48647788736876,Relatively High,97.18353450943982,Relatively High,73.30000305175781,Relatively High,31.40999984741211,Relatively Low,15.8,3.9716528824,5.5356636813,111.0,64.79028,1543:1,104.0,58.04608,1723:1,486.0,271.2538,369:1,8.4,No,76.065170742,478.66638746,11.6,16.7,20.794449902,18.473164851,75.47497321,50.191440436,POINT (-85.5343954 30.1591402)
12007.0,FL,Florida,Bradford,"Bradford, FL",Rural,28233.0,303.52425519,93.01727791845404,75.529453015,70.2195354756602,Relatively Low,63.2002476013618,Relatively Low,89.81999969482422,Very High,28.38999938964844,Relatively Low,21.8,4.4011241727,5.6270955643,6.0,20.98416,4766:1,7.0,24.52698,4077:1,34.0,119.13104,839:1,7.8,No,75.494264096,503.01530076,14.1,18.2,19.65311843,18.051857043,72.231955151,44.236159776,POINT (-82.1666983 29.9523863)
12009.0,FL,Florida,Brevard,"Brevard, FL",Urban,606067.0,1572.75439347,385.3538750337375,5.0743867966,99.36366528794144,Relatively High,99.38099659548128,Relatively High,47.06999969482422,Relatively Moderate,59.83000183105469,Relatively Moderate,14.0,3.3905687829,5.0244566951,441.0,72.47818000000001,1380:1,380.0,61.62549,1623:1,1112.0,180.33563,555:1,6.7,Yes,77.448794168,418.31505863,10.2,15.7,18.192816414,24.2193024,72.860298267,50.706422673,POINT (-80.7003334 28.2983112)
12011.0,FL,Florida,Broward,"Broward, FL",Urban,1940829.0,1321.63714722,1468.5036691670175,0.0169329991,99.74546611517655,Very High,99.7523986381925,Very High,78.26000213623048,Relatively High,44.84000015258789,Relatively Moderate,16.2,3.3078823439,4.4813474883,1459.0,74.51082000000001,1342:1,1603.0,83.01471,1205:1,4374.0,226.51675,441:1,8.9,No,80.935217259,306.15401782,10.4,15.0,20.959480223,17.523717195,33.55140879,50.935611551,POINT (-80.4766834 26.1935353)
12013.0,FL,Florida,Calhoun,"Calhoun, FL",Rural,13597.0,580.11135858,23.43860329382761,67.514529915,68.53324848870506,Relatively Low,64.34540389972145,Relatively Low,73.62000274658203,Relatively High,13.340000152587892,Very Low,21.5,4.3650770971,5.50101647,5.0,35.51641,2816:1,8.0,58.64673,1705:1,10.0,73.30841,1364:1,8.3,No,75.418296576,507.90246181,13.7,18.3,19.98387215,18.957554431,76.856535445,45.619822594,POINT (-85.1979155 30.3888013)
12015.0,FL,Florida,Charlotte,"Charlotte, FL",Small Urban,186734.0,956.79841803,195.16545646519356,8.8843465977,96.5956092904868,Relatively High,96.4097802537914,Relatively High,61.680000305175774,Relatively High,11.9399995803833,Very Low,14.7,3.5333173804,5.4428825201,111.0,57.00757,1754:1,100.0,51.32337,1948:1,232.0,119.07023,840:1,7.7,Yes,80.841090993,352.43198604,11.0,16.4,11.826444881,40.541872174,83.119742562,50.9235641,POINT (-82.0036572 26.9063964)
12017.0,FL,Florida,Citrus,"Citrus, FL",Small Urban,153476.0,970.44050298,158.15085987106931,34.518819564,95.8956411072224,Relatively High,95.69792633859488,Relatively High,53.880001068115234,Relatively Moderate,7.130000114440918,Very Low,16.3,3.8479712528,5.4286847857,72.0,47.05575,2125:1,48.0,30.3638,3293:1,142.0,89.82623000000001,1113:1,7.8,No,74.517331538,543.41691151,12.0,17.4,14.952271908,36.287266816,86.700024671,51.206012032,POINT (-82.5955524 28.8502922)
12019.0,FL,Florida,Clay,"Clay, FL",Small Urban,218078.0,650.04055896,335.4836817396487,14.968695151,88.76869233216672,Relatively Moderate,89.53884246363356,Relatively Moderate,39.08000183105469,Relatively Low,57.66999816894531,Relatively Moderate,15.0,3.7135078038,5.2765589938,116.0,52.30644,1912:1,117.0,52.61714,1901:1,287.0,129.0694,775:1,8.5,No,77.473651914,375.62237005,10.6,16.6,23.060698594,16.622069518,70.067592788,50.534940929,POINT (-81.8650364 29.9865835)
12021.0,FL,Florida,Collier,"Collier, FL",Urban,375443.0,2631.33856752,142.68137313620184,8.4859417766,98.8545975182946,Relatively High,99.04054472299596,Relatively High,64.69999694824219,Relatively High,20.14999961853028,Relatively Low,14.5,3.0679456045,4.3458651897,316.0,80.41265,1244:1,272.0,70.46996999999999,1419:1,438.0,113.47738,881:1,7.7,Yes,86.107407228,235.80799965,9.8,14.4,16.566402404,33.079693248,61.742836416,50.442769055,POINT (-81.4009553 26.118786)
12023.0,FL,Florida,Columbia,"Columbia, FL",Small Urban,69648.0,809.40767076,86.04810964368974,62.057425479,84.95068405981546,Relatively Moderate,80.34664190653048,Relatively Low,89.47000122070312,Very High,31.700000762939453,Relatively Low,19.0,4.2277595621,5.3645988698,30.0,41.2916,2422:1,41.0,58.25105,1717:1,191.0,271.36464,369:1,8.0,Yes,74.980106887,512.22376871,13.1,17.6,21.726220075,19.677488101,71.37600341,47.950557647,POINT (-82.6233712 30.2216509)
12027.0,FL,Florida,DeSoto,"DeSoto, FL",Rural,33898.0,645.55738221,52.50966209069385,46.242326889,90.42316258351892,Relatively Moderate,86.50572578149179,Relatively Moderate,99.40000152587888,Very High,1.110000014305115,Very Low,25.0,4.7142098964,4.81124389,7.0,18.17238,5503:1,7.0,20.34411,4915:1,72.0,209.25366,478:1,7.5,Yes,79.973212491,439.73371987,15.5,17.2,18.521855382,22.608114392,54.080446408,44.007207626,POINT (-81.8062531 27.1905809)
12029.0,FL,Florida,Dixie,"Dixie, FL",Rural,16706.0,1053.92706978,15.851191680167457,77.024722933,67.86509704104358,Relatively Low,60.60043330238316,Relatively Low,76.69999694824217,Relatively High,2.069999933242798,Very Low,20.5,4.5263300544,5.5708507691,3.0,17.58809,5686:1,1.0,5.84727,17102:1,3.0,17.54181,5701:1,7.2,No,75.184571505,552.86343871,13.8,17.9,18.594316454,23.997193311,82.996140802,44.831013917,POINT (-83.2362319 29.5526748)
12031.0,FL,Florida,Duval,"Duval, FL",Urban,994675.0,927.73559307,1072.153539683099,2.9114980047,97.83646197900096,Relatively High,98.0191891055401,Relatively High,79.73000335693358,Relatively High,67.19000244140625,Relatively High,16.4,3.691962914,5.0039255373,804.0,83.16714,1202:1,795.0,79.50516999999999,1258:1,2350.0,235.01528,426:1,8.6,No,75.540047428,470.00039477,11.1,16.0,22.584167971,14.905068829,50.849105192,51.343637336,POINT (-81.6481132 30.3352449)
12033.0,FL,Florida,Escambia,"Escambia, FL",Urban,321367.0,1137.07483968,282.6260759497944,8.3022253284,97.86827871460387,Relatively High,97.98823893531414,Relatively High,75.0199966430664,Relatively High,45.5099983215332,Relatively Moderate,16.2,3.7176092256,4.9851588947,241.0,74.76021,1338:1,228.0,70.7218,1414:1,712.0,220.85052,453:1,9.0,No,74.487880518,507.60840366,11.5,16.4,21.015540184,17.370265827,63.683116722,50.485436893,POINT (-87.3203222 30.5299979)
12035.0,FL,Florida,Flagler,"Flagler, FL",Small Urban,115270.0,576.5910949500001,199.9163722949897,10.321225548,88.35507476932865,Relatively Moderate,87.92943361188486,Relatively Moderate,34.90999984741211,Relatively Low,33.130001068115234,Relatively Low,15.0,3.553875624,5.2848456518,59.0,49.80962999999999,2008:1,43.0,35.55717,2812:1,93.0,76.90272,1300:1,7.4,Yes,79.142349539,356.52474304,10.9,16.3,16.400952601,31.126583535,74.058148381,51.603380412,POINT (-81.2862532 29.4748909)
12037.0,FL,Florida,Franklin,"Franklin, FL",Rural,12426.0,1435.95639993,8.653466080589732,68.040522989,70.66496977410117,Relatively Low,64.96440730424017,Relatively Low,90.70999908447264,Very High,28.549999237060547,Relatively Low,19.7,4.2308670463,5.0652306991,4.0,32.7842,3050:1,3.0,23.86255,4191:1,11.0,87.49602,1143:1,7.6,Yes,76.716510209,437.05344191,13.6,17.4,14.985682469,24.562519885,78.237352848,42.976455616,POINT (-84.8152135 29.6777939)
12039.0,FL,Florida,Gadsden,"Gadsden, FL",Rural,43693.0,533.86341216,81.843031391155,65.379723641,80.05090677696467,Relatively Low,74.28040854224697,Relatively Low,97.26000213623048,Very High,32.880001068115234,Relatively Low,22.7,4.405886991,5.2648591853,11.0,24.2949,4116:1,10.0,22.87597,4371:1,66.0,150.98138,662:1,9.2,Yes,75.53266359,512.04271957,13.8,17.4,21.368440317,19.343917281,32.655442192,52.491192753,POINT (-84.6126072 30.5786866)
12041.0,FL,Florida,Gilchrist,"Gilchrist, FL",Rural,17826.0,358.82640846000004,49.67861779322506,83.918767342,49.061406299713646,Relatively Low,41.65892912411017,Very Low,81.56999969482422,Very High,14.100000381469728,Very Low,19.1,4.2699299797,5.1522565972,7.0,37.06645,2698:1,5.0,27.233120000000003,3672:1,26.0,141.6122,706:1,7.5,No,77.119937749,439.78582952,13.3,17.6,20.305010893,21.067538126,85.15795207,48.169934641,POINT (-82.7958011 29.7234556)
12043.0,FL,Florida,Glades,"Glades, FL",Rural,12052.0,997.21178037,12.08569757923266,70.638000621,74.99204581609926,Relatively Low,66.01671309192201,Relatively Low,89.20999908447266,Very High,0.699999988079071,Very Low,22.7,4.5432653514,5.2149766831,,,,5.0,40.86971,2447:1,,,,7.2,No,84.111212279,434.37133749,14.3,17.6,14.157266634,28.110184731,59.14664051,43.983979075,POINT (-81.1908197 26.9548102)
12045.0,FL,Florida,Gulf,"Gulf, FL",Rural,14176.0,802.57073091,17.663240701447524,77.085040661,76.26471524021633,Relatively Low,74.58991024450634,Relatively Low,67.19000244140625,Relatively High,43.220001220703125,Relatively Moderate,16.7,3.9210694693,5.0912109349,7.0,51.72159,1933:1,6.0,41.774,2394:1,18.0,125.32201,798:1,7.7,Yes,74.952968923,504.07720896,11.7,16.9,18.57550651,25.962542644,81.877045186,49.773724152,POINT (-85.2720125 29.8592383)
12047.0,FL,Florida,Hamilton,"Hamilton, FL",Rural,13941.0,524.29625118,26.58992882101271,63.48401919,65.065224307986,Relatively Low,55.64840606623337,Relatively Low,97.98999786376952,Very High,3.369999885559082,Very Low,25.1,4.7438859897,5.0820756264,1.0,6.88658,14521:1,2.0,14.29286,6997:1,1.0,7.14643,13993:1,8.1,No,75.43107884,497.0335368,15.3,17.9,19.216751233,18.645036804,53.68398485,41.542199671,POINT (-82.9510714 30.4911868)
12049.0,FL,Florida,Hardee,"Hardee, FL",Rural,25302.0,644.5800929100001,39.25346171609555,47.80931088,80.27362392618518,Relatively Low,73.81615598885793,Relatively Low,96.18000030517578,Very High,3.529999971389771,Very Low,25.7,4.640363794,4.8332478034,3.0,11.18485,8941:1,12.0,47.19764,2119:1,7.0,27.53196,3632:1,7.5,No,79.095897094,407.67305782,15.3,17.6,25.868239921,16.857423795,46.163225172,46.882989184,POINT (-81.8215798 27.4928458)
12051.0,FL,Florida,Hendry,"Hendry, FL",Rural,39371.0,1201.38523362,32.77133670218982,37.892181911,91.15494750238624,Relatively Moderate,86.01052305787681,Relatively Moderate,99.58999633789062,Very High,0.889999985694885,Very Low,26.3,4.6751851219,5.1814717029,10.0,23.35739,4281:1,17.0,42.17002,2371:1,15.0,37.20884,2688:1,7.5,Yes,77.747520794,431.72695733,15.6,17.3,26.730831246,13.717659316,29.796839729,47.1014313,POINT (-81.1521142 26.539967)
12053.0,FL,Florida,Hernando,"Hernando, FL",Small Urban,194448.0,722.63249448,269.08283461557187,19.375151929,95.54565701559022,Relatively High,95.07892293407612,Relatively Moderate,66.44999694824219,Relatively High,9.289999961853027,Very Low,16.5,3.9160503861,5.2670395576,106.0,53.32207,1875:1,74.0,36.88235,2711:1,185.0,92.20586,1085:1,7.9,No,76.735382418,438.27196036,11.9,17.0,18.634057357,26.63204378,74.629432112,51.400532302,POINT (-82.5259685 28.5559951)
12055.0,FL,Florida,Highlands,"Highlands, FL",Small Urban,101136.0,1117.89382848,90.47013001003378,21.06573806,90.29589564110722,Relatively Moderate,88.82698854843701,Relatively Moderate,84.66000366210938,Very High,4.809999942779541,Very Low,19.2,4.1216534447,4.9748915343,59.0,55.32685000000001,1807:1,45.0,43.56413,2295:1,86.0,83.25589000000001,1201:1,7.5,No,77.793860803,478.7516957,12.9,17.0,16.978392193,35.706126084,64.826324349,50.900325279,POINT (-81.3423534 27.3410799)
12057.0,FL,Florida,Hillsborough,"Hillsborough, FL",Urban,1458282.0,1345.38622101,1083.913286182794,3.5128609385,99.554565701559,Very High,99.56669761683688,Very High,79.05999755859375,Relatively High,40.900001525878906,Relatively Moderate,15.3,3.3326532519,4.8681905619,1228.0,81.97832,1220:1,911.0,61.62926,1623:1,3109.0,210.32422,475:1,7.8,Yes,79.093253694,337.02919014,10.7,15.1,22.023496239,14.827350131,46.491732479,50.768775952,POINT (-82.3744173 27.8876095)
12059.0,FL,Florida,Holmes,"Holmes, FL",Rural,19618.0,493.9843155,39.71381152080323,78.772519697,83.20076360165446,Relatively Moderate,78.58248220365213,Relatively Low,86.25,Very High,10.18000030517578,Very Low,22.0,4.8190701421,6.0679625085,7.0,35.72522,2799:1,8.0,40.43672,2473:1,13.0,65.70966,1522:1,8.6,No,72.481011264,648.46196282,14.9,18.7,20.744035584,19.970683381,85.5135463,46.345531743,POINT (-85.8159385 30.8620072)
12061.0,FL,Florida,Indian River,"Indian River, FL",Small Urban,159719.0,623.13527016,256.315133564803,4.9678326137,97.07286032453072,Relatively High,97.24543484989168,Relatively High,52.09999847412109,Relatively Moderate,49.54999923706056,Relatively Moderate,14.7,3.4177749254,4.4962339327,97.0,59.6857,1675:1,118.0,72.09982,1387:1,257.0,157.03095,637:1,7.1,No,80.680325531,334.84346307,10.4,15.5,15.326709927,34.298737642,74.391734184,51.667460987,POINT (-80.5747894 27.7005283)
12063.0,FL,Florida,Jackson,"Jackson, FL",Rural,47249.0,964.20045111,49.00329588687325,75.362843244,85.8097359210945,Relatively Moderate,81.08944599195294,Relatively Low,89.91000366210938,Very High,20.90999984741211,Relatively Low,20.7,4.1804226341,5.5640587413,17.0,36.88836,2711:1,14.0,29.3538,3407:1,69.0,144.67229,691:1,8.9,No,73.037970067,589.70557376,13.4,17.8,19.136579025,20.187025622,65.224137208,45.523545939,POINT (-85.2088141 30.7892485)
12065.0,FL,Florida,Jefferson,"Jefferson, FL",Rural,14359.0,679.4121874800001,21.13444572323438,100.0,49.69774101177219,Relatively Low,48.56081708449396,Very Low,66.87000274658203,Relatively High,27.020000457763672,Relatively Low,18.8,3.9692647692,5.0611764637,5.0,34.3808,2909:1,4.0,27.48196,3639:1,10.0,68.70491,1456:1,8.4,No,76.742230508,427.99069354,12.4,16.8,16.894537959,24.472689797,61.229817932,47.275850223,POINT (-83.9217606 30.396898)
